user_id,blanks,comments,language,cloc,avg_memory,wall_clock,system_time,compiler_version,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
Fariskhi,1,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,9368,2584,0.00
FarofaForce,4,0,Python,13,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6532,0.00
Farsid,6,9,C++,55,0,0.00,0.00,-,0,0,0,0,0,1328,0,10176,2624,0.00
FatMinMin,1,0,Python,5,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6556,0.00
Fedux,10,9,Python,42,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6468,0.00
Felix13,6,0,C++,40,0,0.00,0.00,-,0,0,0,0,134,0,0,13176,2680,0.00
Fengdalu,3,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,8536,2496,0.00
Fenxy,7,0,C++,69,0,4.00,3.09,-,0,0,0,0,0,137176,0,10560,2504,0.90
FerroMrkva,3,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,7384,2272,0.00
Fettn,10,1,Python,22,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6592,0.00
FiveEyes,11,2,C++,67,0,0.00,0.00,-,0,0,0,0,0,0,0,10144,2460,0.00
Fjafjan,12,4,Python,37,0,0.00,0.00,2.7,0,0,0,0,0,8,0,-,6612,0.00
FlandreScarlet,2,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,9440,2752,0.00
FlyingAnt,2,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,8176,2596,0.00
Folwar,13,1,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,9432,2368,0.00
FoolForCS,5,1,C++,50,0,0.00,0.00,-,0,0,0,0,0,0,0,11352,2456,0.00
ForLast,8,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,8624,2536,0.00
Forceful,14,0,Java,69,0,0.05,0.00,-,0,0,0,0,1,64,0,-,22552,0.04
Frank533,20,5,Java,83,-,-,-,-,-,0,-,-,1,-,-,-,-,-
FredWang,0,0,C++,28,0,0.00,0.00,-,0,0,0,0,0,0,0,11192,2624,0.00
FreePizza,0,0,C++,20,0,0.67,0.00,-,0,0,0,0,0,137168,0,11048,2460,0.67
FrostA,1,1,C++,38,0,0.00,0.00,-,0,0,0,0,0,0,0,10024,2464,0.00
Frostfrog,14,1,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,10096,2560,0.00
Fujitsubo,5,3,C++,27,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Fulcrum,16,0,Python,36,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6216,0.00
Funghi,1,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,7224,2372,0.00
Furor,2,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,1328,0,8512,2596,0.00
Fzaero,10,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,11256,2476,0.00
GGCarry,1,0,C++,28,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1380,0.00
GLENCOCO,1,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,10024,2544,0.00
GRajesh,8,0,Java,26,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21384,0.04
Ganindu,10,0,Java,28,0,0.08,0.00,-,0,0,0,0,0,72,0,-,29772,0.08
Gansito,5,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,8280,2608,0.00
GarySham,3,0,C++,28,0,0.00,0.00,-,0,0,0,0,0,0,0,8216,2580,0.00
GavinVS,6,0,Python,23,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6572,0.00
GeKa,3,0,C++,28,0,0.00,0.00,-,0,0,0,0,0,1328,0,8712,2540,0.00
GeassCode,1,0,C++,42,0,0.00,0.00,-,0,0,0,0,0,0,0,8864,2324,0.00
GiB,14,7,Python,35,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6160,0.00
Gleb,11,2,Java,44,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21484,0.03
Glen,5,40,C++,152,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Gnat,5,0,C#,33,0,0.01,0.00,-,0,0,0,0,1,0,0,-,13132,0.00
GnsP,0,0,Python,15,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7160,0.00
Gnurdux,6,0,C++,15,0,0.00,0.00,-,0,0,0,0,0,0,0,9856,2472,0.00
GoldenMan,3,0,C++,31,0,0.00,0.00,-,0,0,0,0,0,0,0,10032,2480,0.00
Goodhope,9,2,C++,32,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Gotzillaz,1,13,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,8296,2636,0.00
Gozz,5,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2568,0.00
Grandrogue,3,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,10160,2384,0.00
Greatlemer,11,16,Python,65,0,0.01,0.00,2.7,0,0,0,0,0,0,0,-,7548,0.00
GreenPeace,2,2,Java,32,0,0.06,0.00,-,0,0,0,0,0,64,0,-,21716,0.06
Gregor,13,0,C++,49,0,0.00,0.00,-,0,0,0,0,255,0,0,14568,2552,0.00
Grenache,7,0,Java,15,0,0.08,0.00,-,0,0,0,0,0,64,0,-,24988,0.07
GreyWarden,2,0,C++,35,0,0.03,0.01,-,0,0,0,0,0,1328,0,10136,2464,0.01
Grig,5,0,C++,37,0,0.00,0.00,-,0,0,0,0,134,0,0,10216,2628,0.00
Grossmeister,5,1,Python,14,0,0.01,0.00,3.5,0,0,0,0,2,0,0,-,7264,0.00
GrundoX,3,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,9480,2608,0.00
Guliash,9,5,Java,78,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21524,0.04
Gullydeckel,25,1,Python,32,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6592,0.00
GumJum,9,1,Python,37,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6132,0.00
Guru333,4,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,10552,2496,0.00
GylN,11,1,C++,44,0,0.00,0.00,-,0,0,0,0,0,0,0,11592,2544,0.00
HFiuza,3,0,C++,33,-,-,-,-,-,4,-,-,-1,-,-,-,-,-
HKGupta,5,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,10912,2508,0.00
HTC,1,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,9744,2616,0.00
HaaS,13,4,C++,50,0,5.79,0.00,-,0,0,0,0,0,0,0,26120,10684,5.79
Hachimori,8,1,Python,15,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6548,0.00
Haghani,0,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2500,0.00
Hamzawy,2,0,C++,12,0,0.00,0.00,-,0,0,0,0,0,0,0,9744,2488,0.00
HandsomeEdison,0,0,Python,9,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6476,0.00
Harshgupta11,2,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,8168,2700,0.00
Hayeselnut2127,5,0,C++,13,0,0.00,0.00,-,0,0,0,0,0,0,0,7376,2448,0.00
HelgeB,5,0,Python,16,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6164,0.00
HellFalcon,5,0,Java,41,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21736,0.04
Hellis,3,1,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,8680,2564,0.00
HeniekPL,4,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,7456,2312,0.00
Henkkuli,6,0,C++,31,0,0.00,0.00,-,0,0,0,0,0,0,0,9872,2568,0.00
HenryLee,8,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,8248,2688,0.00
Herobrine,20,0,Java,121,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21516,0.04
Hiking,7,14,Python,27,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6384,0.00
HimanshuA,6,0,C++,32,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Hodobox,14,0,C++,15,0,0.00,0.00,-,0,0,0,0,0,0,0,9968,2712,0.00
HolkinPV,17,0,C++,73,0,0.00,0.00,-,0,0,0,0,0,0,0,10440,2580,0.00
Honour,9,2,C++,18,-,-,-,-,-,4,-,-,-1,-,-,-,-,-
Hory,1,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,7240,2448,0.00
HotLava,10,3,C++,31,0,0.00,0.00,-,0,0,0,0,0,0,0,10136,2456,0.00
HotPxL,2,1,Python,17,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6580,0.00
HozeSio,20,5,C++,49,0,0.00,0.00,-,0,0,0,0,0,8,0,7856,2252,0.00
Htedsv,1,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,8352,2680,0.00
Huynh,8,6,C++,49,0,0.00,0.00,-,0,0,0,0,0,0,0,12736,2596,0.00
I3MNIX,4,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,9984,2584,0.00
IAmCharizard,7,1,C++,46,0,0.00,0.00,-,0,0,0,0,0,0,0,10000,2700,0.00
IAmWave,3,1,C++,42,0,0.00,0.00,-,0,0,0,0,0,0,0,10832,2512,0.00
IAmZaZi,0,0,C++,51,0,0.00,0.00,-,0,0,0,0,0,0,0,9960,2568,0.00
ICastro,5,0,C++,37,0,0.00,0.00,-,0,0,0,0,0,0,0,11072,2456,0.00
INSJL,1,0,C++,12,0,0.00,0.00,-,0,0,0,0,0,0,0,7632,2132,0.00
INT,4,2,C++,52,0,4.78,0.00,-,0,0,0,0,0,1520,0,9840,6684,4.77
IamSeulgi,14,0,Java,41,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21436,0.04
IcePupil,2,0,C++,28,0,0.00,0.00,-,0,0,0,0,0,0,0,8728,2388,0.00
IgorKoval,30,21,Java,129,0,0.05,0.00,-,0,0,0,0,0,64,0,-,23736,0.05
Ilearning99,3,0,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,8608,2744,0.00
ImCoder,0,0,C,19,0,0.00,0.00,-,0,0,0,0,127,0,0,7432,1412,0.00
ImGonnaWreckIt,3,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,9744,2540,0.00
ImbaIvan,6,0,C#,37,0,0.00,0.00,-,0,0,0,0,2,0,0,-,12048,0.00
Inchan16,4,0,C++,31,0,0.00,0.00,-,0,0,0,0,0,0,0,8632,2208,0.00
InhaKorean,4,4,Python,19,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6100,0.00
InnoVator54,3,0,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,8848,2600,0.00
Inspector97,5,0,C++,56,0,0.00,0.00,-,0,0,0,0,0,0,0,18352,2612,0.00
IohcEjnim,3,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,8016,2276,0.00
Iskandar,21,4,C++,112,0,0.00,0.00,-,0,0,0,0,0,0,0,10288,2372,0.00
IvL,6,0,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,7496,2436,0.00
IvanVanko,10,0,Java,34,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21492,0.04
JESI,19,4,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,9776,2580,0.00
JackDamei,20,5,Java,45,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21292,0.04
JackyC,9,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,10024,2588,0.00
Jaek,7,0,Java,19,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21352,0.03
JanCK,22,15,Java,51,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21596,0.04
Jani99,10,0,Java,29,0,0.04,0.01,-,0,0,0,0,1,64,0,-,21608,0.03
JaredWindover,4,0,Python,16,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6464,0.00
Jarjar,5,0,C#,49,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Jarlaxle,4,0,Java,24,0,0.04,0.01,-,0,0,0,0,1,64,0,-,21560,0.03
JashanGoyal,0,1,Python,13,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6124,0.00
JasonHsu,4,0,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,8360,2744,0.00
JasonShao8,7,5,C++,45,0,0.00,0.00,-,0,0,0,0,0,0,0,10040,2480,0.00
Jasontsh,4,0,Java,20,0,0.07,0.01,-,0,0,0,0,0,64,0,-,24660,0.06
Jawnan,4,0,Java,29,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21732,0.03
JayM,1,1,Python,14,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6440,0.00
JayYe,1,3,C++,28,0,0.00,0.00,-,0,0,0,0,0,1328,0,7784,2340,0.00
Jayam,0,0,C,15,0,0.00,0.00,-,0,0,0,0,127,0,0,7056,1396,0.00
JdPL,1,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,11144,2484,0.00
Jennaiel,6,11,Java,45,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21460,0.03
Jeoygin,33,0,Java,155,0,0.08,0.00,-,0,0,0,0,0,64,0,-,25276,0.08
Jethol,8,13,Python,46,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6128,0.00
Jex,5,0,Java,27,0,0.09,0.00,-,0,0,0,0,0,72,0,-,30212,0.08
Jhamra,9,0,C++,35,-,-,-,-,-,0,-,-,-15,-,-,9952,-,-
Jianzhi,8,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,10272,2496,0.00
Jinchun,7,4,Java,15,0,0.07,0.01,-,0,0,0,0,0,64,0,-,29068,0.05
Jinduckey,9,0,Java,26,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21436,0.03
Jingfei,1,0,C++,16,0,0.00,0.00,-,0,0,0,0,0,0,0,8152,2588,0.00
Jinming,1,0,C++,12,0,0.00,0.00,-,0,0,0,0,0,0,0,9472,2576,0.00
Jinseong,5,0,C++,36,0,0.00,0.00,-,0,0,0,0,136,0,0,7712,2008,0.00
JoaoM,6,1,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,9720,2596,0.00
JoepWeijers,3,2,Java,22,0,0.08,0.00,-,0,0,0,0,0,64,0,-,29800,0.07
Joginarayana,4,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,9952,2540,0.00
John159151,0,0,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,8872,2536,0.00
JohnH,11,7,Java,41,0,0.05,0.00,-,0,0,0,0,0,64,0,-,21668,0.04
Johnathan,10,2,C++,51,0,0.00,0.00,-,0,0,0,0,0,0,0,10248,2464,0.00
JokerDk,9,4,C++,45,0,0.00,0.00,-,0,0,0,0,136,0,0,9920,2440,0.00
Joost,5,1,Python,12,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6172,0.00
JulianNeeleman,7,5,C++,36,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
JulienC,7,0,C++,54,0,0.00,0.00,-,0,0,0,0,0,0,0,39328,2524,0.00
Jungyhuk,6,0,C++,43,0,0.00,0.00,-,0,0,0,0,0,0,0,10048,2604,0.00
JunyooN,6,4,Java,64,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21568,0.03
JustAMan,3,0,Python,33,0,0.00,0.00,2.7,0,0,0,0,1,0,0,-,6316,0.00
KNG,5,0,C++,65,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1424,0.00
KTays,3,1,C++,22,0,0.03,0.02,-,0,0,0,0,0,1328,0,10056,2468,0.00
Kanslulz,3,0,C++,33,0,3.98,3.03,-,0,0,0,0,0,145416,0,10656,2548,0.95
Karian,7,6,Java,31,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21248,0.04
Kaseo,9,2,C++,53,0,0.00,0.00,-,0,0,0,0,0,0,0,8792,2748,0.00
Kawazoe,5,2,C++,63,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
KayHeu,0,0,C++,41,0,0.00,0.00,-,0,0,0,0,0,0,0,8632,2444,0.00
Kectavi,9,0,C++,33,0,0.00,0.00,-,0,0,0,0,136,0,0,10608,2360,0.00
KennyKwok,17,6,C,90,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Kenrick95,4,8,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,8248,2648,0.00
Kepnu4,3,0,Python,8,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7196,0.00
Ketn,1,0,Java,31,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21608,0.04
Khagan,4,1,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,8304,2272,0.00
KhaotiK,6,1,Python,33,0,0.00,0.00,3.5,0,1,0,0,2,0,0,-,7204,0.00
KipB7,8,7,Python,47,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6128,0.00
KirillB,27,1,C++,48,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Kiroxas,11,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,10968,2376,0.00
Kishwar,18,0,C++,53,-,-,-,-,-,4,-,-,-1,-,-,-,-,-
Kivi239,8,0,C++,42,0,0.00,0.00,-,0,0,0,0,0,1456,0,8840,2600,0.00
Klockan,2,0,C++,73,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Kmcode,1,0,C++,117,0,1.10,0.00,-,0,0,0,0,0,0,0,10272,8832,1.10
Kompu,2,0,C++,54,0,0.00,0.00,-,0,0,0,0,0,0,0,10096,2472,0.00
Koyaah,15,4,Java,65,0,0.05,0.01,-,0,0,0,0,0,72,0,-,22100,0.04
Kozyr,14,11,C++,45,0,0.00,0.00,-,0,0,0,0,0,0,0,10200,2616,0.00
KraBrR,11,8,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,9944,2492,0.00
Krey,3,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,11096,2332,0.00
Krig,17,13,C++,106,0,5.56,0.00,-,0,0,0,0,0,0,0,28936,2296,5.56
Krwlng,3,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,8416,2632,0.00
Kuchumov,6,0,C++,37,0,0.00,0.00,-,0,0,0,0,0,0,0,8280,2604,0.00
Kulych,4,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,8200,2696,0.00
KuoE0,10,17,Python,12,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6440,0.00
Kussy,3,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2480,0.00
Kutso,4,0,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,10168,2368,0.00
Kyousuke,10,21,C++,60,0,0.00,0.00,-,0,0,0,0,0,0,0,10248,2620,0.00
Kyugo,6,3,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,10096,2568,0.00
LCM,2,0,C++,13,0,0.00,0.00,-,0,0,0,0,0,0,0,7768,2060,0.00
LMH,1,0,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,7704,2352,0.00
LSC,1,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,7224,2452,0.00
LYW,4,0,C++,15,0,0.00,0.00,-,0,0,0,0,0,0,0,7216,2276,0.00
Labib666,17,8,C++,51,0,0.00,0.00,-,0,0,0,0,0,1328,0,11000,2676,0.00
LaszloB,9,0,Python,32,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6128,0.00
LeChuck,20,4,Java,28,0,0.04,0.00,-,0,0,0,0,0,72,0,-,21812,0.03
LeaderSama,5,1,C++,24,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1384,0.00
LeartS,3,0,Python,12,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6568,0.00
LeoMao,3,1,Python,6,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7160,0.00
Leon14,8,0,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,10992,2496,0.00
LeonardoXavier,2,27,C#,0,0,0.00,0.00,System.Numerics,0,0,0,0,2,0,0,-,12048,0.00
LevinLMKwong,0,0,C,17,0,0.00,0.00,-,0,0,0,0,127,0,0,7424,1372,0.00
LiJiancheng,2,0,C++,40,0,0.00,0.00,-,0,0,0,0,0,0,0,10760,2628,0.00
LiYanliang,3,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2624,0.00
Lia,3,1,C++,46,0,0.00,0.00,-,0,0,0,0,0,0,0,9608,2312,0.00
LibreDan,12,2,C++,48,0,0.00,0.00,-,0,0,0,0,0,0,0,9688,2608,0.00
Liker,16,0,C#,56,0,0.01,0.00,-,0,0,0,0,0,8,0,-,15268,0.01
Linbo,9,0,Python,19,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6176,0.00
LiuHuang,2,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,11080,2712,0.00
Lokeshh,2,0,Python,10,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6484,0.00
Loku,20,8,C++,87,0,0.00,0.00,-,0,0,0,0,0,0,0,32728,2568,0.00
Lonelywolf,8,0,Java,19,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21404,0.03
LordMeluha,8,1,Java,35,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21404,0.04
Lowik,12,2,Python,28,-,-,-,2.7,-,0,-,-,1,-,-,-,-,-
Luccan,1,2,Python,29,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6128,0.00
LuisSergio,11,0,Java,57,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Lukasz,8,0,C#,40,0,0.01,0.00,-,0,0,0,0,0,0,0,-,14504,0.01
LukeKS,5,3,C++,39,0,0.00,0.00,-,0,0,0,0,0,0,0,11720,2460,0.00
MEDITATE,3,9,C++,63,0,0.00,0.00,-,0,0,0,0,0,0,0,11048,2472,0.00
MGLC,7,3,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,7488,2256,0.00
MNov,5,2,Python,22,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6424,0.00
MSPA,5,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,8760,2600,0.00
MadHamster,19,0,Java,69,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21344,0.03
Maguro,3,1,C++,25,0,0.00,0.00,-,0,0,0,0,0,8,0,9616,2604,0.00
Mahmoudian,0,1,C++,26,0,0.00,0.00,-,0,0,0,0,0,8,0,11400,2456,0.00
MajesticUnicorn,4,0,Java,24,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21520,0.04
Majka,7,2,Java,34,0,0.07,0.01,-,0,0,0,0,0,64,0,-,24696,0.06
MaksDP,11,0,C++,27,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1416,0.00
Maksud,27,4,C++,100,0,0.00,0.00,-,0,0,0,0,0,8,0,8840,2748,0.00
Malvolio,8,0,Java,42,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21276,0.04
Manatee,4,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,9856,2328,0.00
Mandelbratwurst,10,2,Python,25,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6060,0.00
Maniac112,12,1,Java,33,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21356,0.03
Marche,5,1,Python,12,0,0.00,0.00,3.5,0,1,0,0,2,0,0,-,7160,0.00
Marev,3,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,10104,2648,0.00
MarioYC,58,5,C++,179,0,0.00,0.00,-,0,-15,0,0,127,0,0,-,1372,0.00
Markerstein,15,7,Java,43,-,-,-,-,-,0,-,-,0,-,-,-,-,-
MarshallOfSound,6,0,Java,30,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
MaryN,1,0,C++,36,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
MasWag,3,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,7264,2432,0.00
Maser,1,2,C++,33,0,4.16,3.08,-,0,0,0,0,0,145400,0,10056,2456,1.07
Mastojun,9,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,7624,2256,0.00
MatCauthon,4,0,C++,22,0,0.00,0.00,-,0,0,0,0,0,0,0,9800,2580,0.00
MatFiz,17,0,C#,64,0,0.00,0.00,-,0,0,0,0,2,0,0,-,12012,0.00
MathBunny123,8,4,Java,57,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21336,0.04
MathProgrammer,3,0,Python,16,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6060,0.00
Mathon,1,0,C++,21,0,0.00,0.00,-,0,0,0,0,136,0,0,8512,2236,0.00
MatiaCo,8,0,C++,16,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2332,0.00
Matjaz,17,9,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,8336,2588,0.00
MattDaws,1,0,Python,10,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7136,0.00
MatteoJug,4,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,1328,0,8560,2740,0.00
MattiasDC,9,0,Java,48,0,0.06,0.00,-,0,0,0,0,0,72,0,-,24208,0.05
Mattis,7,1,Java,32,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21784,0.03
MatusH,5,2,C++,32,0,0.00,0.00,-,0,0,0,0,0,0,0,11528,2380,0.00
MaxKU,6,0,C++,44,0,0.00,0.00,-,0,0,0,0,0,0,0,9064,2536,0.00
MaxPlus314,2,0,C++,16,0,0.00,0.00,-,0,0,0,0,136,0,0,9984,2236,0.00
MaximM,3,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,7248,2404,0.00
MaxouPoker27,11,0,Java,59,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21452,0.04
MayankRastogi,1,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,1328,0,9800,2740,0.00
Meat,10,4,Java,34,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21764,0.03
Megaz,4,1,Python,22,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6176,0.00
Melegy,6,0,Python,16,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6220,0.00
Meltykiss,3,0,Python,25,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6220,0.00
MeoooW25,2,1,Java,21,0,0.15,0.00,-,0,0,0,0,0,72,0,-,31636,0.14
Messyidea,2,8,C++,45,0,0.00,0.00,-,0,0,0,0,0,0,0,8952,2596,0.00
Miarem,2,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,10184,2324,0.00
Miceren,3,0,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,7584,2312,0.00
Mihnea,0,0,C++,19,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1372,0.00
Milanin,1,0,C++,40,0,0.00,0.00,-,0,0,0,0,0,0,0,8344,2620,0.00
MinWoo,6,11,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,8424,2688,0.00
MingQin,10,7,C++,35,0,0.00,0.00,-,0,0,0,0,136,0,0,11888,2188,0.00
Mingg,1,1,C++,22,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
MirceaT,3,0,C++,32,0,0.00,0.00,-,0,0,0,0,136,0,0,10720,2276,0.00
Miteusz,4,0,C++,22,0,0.00,0.00,-,0,0,0,0,0,0,0,11160,2500,0.00
Moonbay,3,14,C++,76,0,0.00,0.00,-,0,0,0,0,0,0,0,8816,2520,0.00
Mos,7,0,C++,37,0,0.00,0.00,-,0,0,0,0,0,0,0,10136,2600,0.00
